      356	2023-12-31 06:23:24	12	0	1	0
      356	2023-12-31 06:23:26	12	0	1	0
      741	2023-12-31 07:40:15	12	0	1	0
      741	2023-12-31 07:40:17	12	0	1	0
      356	2023-12-31 16:04:03	12	1	1	0
      356	2023-12-31 16:04:05	12	1	1	0
      741	2023-12-31 16:30:29	12	1	1	0
      741	2023-12-31 16:30:31	12	1	1	0
      741	2024-01-01 07:14:41	12	0	1	0
      741	2024-01-01 07:14:43	12	0	1	0
      356	2024-01-01 07:35:14	12	0	1	0
      356	2024-01-01 07:35:15	12	0	1	0
     2212	2024-01-01 07:51:14	12	0	1	0
     2212	2024-01-01 07:51:19	12	0	1	0
     2675	2024-01-01 15:53:16	12	0	1	0
     2675	2024-01-01 15:53:18	12	0	1	0
      356	2024-01-01 16:01:37	12	1	1	0
      356	2024-01-01 16:01:39	12	1	1	0
     2212	2024-01-01 16:03:37	12	1	1	0
      741	2024-01-01 16:03:57	12	1	1	0
      741	2024-01-01 16:03:59	12	1	1	0
     2675	2024-01-02 00:02:20	12	1	1	0
     2675	2024-01-02 00:02:21	12	1	1	0
      846	2024-01-02 06:25:58	12	0	1	0
     2304	2024-01-02 06:38:28	12	0	1	0
     2304	2024-01-02 06:38:30	12	0	1	0
      493	2024-01-02 06:54:23	12	0	1	0
      493	2024-01-02 06:54:26	12	0	1	0
     1677	2024-01-02 07:15:20	12	0	1	0
     1677	2024-01-02 07:15:22	12	0	1	0
      594	2024-01-02 07:17:51	12	0	1	0
      594	2024-01-02 07:17:52	12	0	1	0
      729	2024-01-02 07:17:59	12	0	1	0
      729	2024-01-02 07:18:03	12	0	1	0
     1673	2024-01-02 07:22:02	12	0	1	0
      356	2024-01-02 07:23:45	12	0	1	0
      356	2024-01-02 07:23:47	12	0	1	0
     2591	2024-01-02 07:24:02	12	0	1	0
     2591	2024-01-02 07:24:05	12	0	1	0
     2339	2024-01-02 07:31:57	12	0	1	0
      741	2024-01-02 07:32:31	12	0	1	0
      741	2024-01-02 07:32:33	12	0	1	0
      573	2024-01-02 07:33:13	12	0	1	0
      573	2024-01-02 07:33:18	12	0	1	0
      840	2024-01-02 07:33:56	12	0	1	0
      840	2024-01-02 07:33:58	12	0	1	0
     2972	2024-01-02 07:34:44	12	0	1	0
     2972	2024-01-02 07:34:48	12	0	1	0
     1713	2024-01-02 07:36:55	12	0	1	0
     1670	2024-01-02 07:38:32	12	0	1	0
     1670	2024-01-02 07:38:33	12	0	1	0
     1714	2024-01-02 07:38:52	12	0	1	0
     2430	2024-01-02 07:39:03	12	0	1	0
     2202	2024-01-02 07:40:51	12	0	1	0
     2202	2024-01-02 07:40:53	12	0	1	0
     1725	2024-01-02 07:41:02	12	0	1	0
     2327	2024-01-02 07:41:39	12	0	1	0
     1726	2024-01-02 07:42:40	12	0	1	0
     1668	2024-01-02 07:43:10	12	0	1	0
     1668	2024-01-02 07:43:15	12	0	1	0
     1724	2024-01-02 07:43:26	12	0	1	0
     1671	2024-01-02 07:43:57	12	0	1	0
     1715	2024-01-02 07:44:41	12	0	1	0
     1708	2024-01-02 07:47:09	12	0	1	0
      379	2024-01-02 07:47:24	12	0	1	0
     1731	2024-01-02 07:48:12	12	0	1	0
      379	2024-01-02 07:48:18	12	0	1	0
     2210	2024-01-02 07:48:24	12	0	1	0
