 1851	2023-09-01 17:17:06 1	1	0	0
 1851	2023-09-01 17:19:24 1	1	0	0
 1851	2023-09-01 17:19:25 1	1	0	0
 1111	2023-09-01 17:21:32 1	1	0	0
 958	2023-09-01 17:21:40 1	1	0	0
 367	2023-09-01 19:02:35 1	1	0	0
 367	2023-09-01 19:18:57 1	1	0	0
 447	2023-09-04 06:59:28 1	0	0	0
 27	2023-09-04 07:20:46 1	0	0	0
 27	2023-09-04 07:20:48 1	0	0	0
 488	2023-09-04 07:24:36 1	0	0	0
 221	2023-09-04 07:27:25 1	0	0	0
 358	2023-09-04 07:29:57 1	0	0	0
 358	2023-09-04 07:29:59 1	0	0	0
 110	2023-09-04 07:36:20 1	0	0	0
 903	2023-09-04 07:36:25 1	0	0	0
 271	2023-09-04 07:40:53 1	0	0	0
 367	2023-09-04 07:41:09 1	0	0	0
 272	2023-09-04 07:41:24 1	0	0	0
 844	2023-09-04 07:41:35 1	0	0	0
 1111	2023-09-04 07:48:36 1	0	0	0
 2313	2023-09-04 07:48:45 1	0	0	0
 77	2023-09-04 07:49:45 1	0	0	0
 47	2023-09-04 07:49:53 1	0	0	0
 2145	2023-09-04 07:49:58 1	0	0	0
 503	2023-09-04 07:53:22 1	0	0	0
 503	2023-09-04 07:53:29 1	0	0	0
 2383	2023-09-04 07:54:19 1	0	0	0
 1190	2023-09-04 07:55:54 1	0	0	0
 1190	2023-09-04 07:55:56 1	0	0	0
 2051	2023-09-04 07:56:09 1	0	0	0
 2051	2023-09-04 07:56:12 1	0	0	0
 492	2023-09-04 08:04:27 1	0	0	0
 492	2023-09-04 08:04:28 1	0	0	0
 958	2023-09-04 08:08:52 1	0	0	0
 1851	2023-09-04 09:30:07 1	0	0	0
 1851	2023-09-04 09:30:08 1	0	0	0
 1851	2023-09-04 09:30:10 1	0	0	0
 2051	2023-09-04 12:00:06 1	1	0	0
 488	2023-09-04 12:00:32 1	1	0	0
 1190	2023-09-04 12:00:50 1	1	0	0
 2145	2023-09-04 12:01:02 1	1	0	0
 958	2023-09-04 12:01:10 1	1	0	0
 958	2023-09-04 12:01:19 1	1	0	0
 272	2023-09-04 12:01:35 1	1	0	0
 492	2023-09-04 12:01:45 1	1	0	0
 47	2023-09-04 12:02:06 1	1	0	0
 110	2023-09-04 12:02:27 1	1	0	0
 447	2023-09-04 12:03:19 1	1	0	0
 503	2023-09-04 12:03:48 1	1	0	0
 2313	2023-09-04 12:04:17 1	1	0	0
 1851	2023-09-04 12:04:28 1	1	0	0
 1851	2023-09-04 12:04:30 1	1	0	0
 358	2023-09-04 12:04:58 1	1	0	0
 903	2023-09-04 12:08:18 1	1	0	0
 221	2023-09-04 12:09:03 1	1	0	0
 2145	2023-09-04 12:11:01 1	0	0	0
 27	2023-09-04 12:11:16 1	1	0	0
 27	2023-09-04 12:11:17 1	1	0	0
 77	2023-09-04 12:16:11 1	1	0	0
 1190	2023-09-04 12:20:57 1	0	0	0
 2313	2023-09-04 12:21:03 1	0	0	0
 77	2023-09-04 12:21:32 1	0	0	0
 358	2023-09-04 12:22:35 1	0	0	0
 358	2023-09-04 12:22:37 1	0	0	0
 503	2023-09-04 12:22:48 1	0	0	0
 1851	2023-09-04 12:22:54 1	0	0	0
 1851	2023-09-04 12:22:55 1	0	0	0
 2051	2023-09-04 12:23:08 1	0	0	0
 27	2023-09-04 12:25:22 1	0	0	0
 27	2023-09-04 12:25:24 1	0	0	0
 844	2023-09-04 12:25:30 1	0	0	0
 844	2023-09-04 12:25:36 1	1	0	0
 903	2023-09-04 12:26:10 1	0	0	0
 1111	2023-09-04 12:28:01 1	1	0	0
 271	2023-09-04 12:29:57 1	1	0	0
 492	2023-09-04 12:30:07 1	0	0	0
 110	2023-09-04 12:30:14 1	0	0	0
 221	2023-09-04 12:31:12 1	0	0	0
 2383	2023-09-04 12:33:15 1	1	0	0
 447	2023-09-04 12:37:25 1	0	0	0
 47	2023-09-04 12:38:17 1	0	0	0
 844	2023-09-04 12:38:22 1	0	0	0
 488	2023-09-04 12:40:35 1	0	0	0
 271	2023-09-04 12:41:41 1	0	0	0
 2383	2023-09-04 12:41:52 1	0	0	0
 272	2023-09-04 12:42:41 1	0	0	0
 958	2023-09-04 12:43:59 1	0	0	0
 1111	2023-09-04 12:44:04 1	0	0	0
 47	2023-09-04 17:00:01 1	1	0	0
 447	2023-09-04 17:01:22 1	1	0	0
 503	2023-09-04 17:01:28 1	1	0	0
 488	2023-09-04 17:01:38 1	1	0	0
 221	2023-09-04 17:01:43 1	1	0	0
 110	2023-09-04 17:01:50 1	1	0	0
 77	2023-09-04 17:02:01 1	1	0	0
 2313	2023-09-04 17:02:19 1	1	0	0
 358	2023-09-04 17:02:25 1	1	0	0
 903	2023-09-04 17:02:32 1	1	0	0
 903	2023-09-04 17:02:35 1	1	0	0
 2051	2023-09-04 17:02:43 1	1	0	0
 2051	2023-09-04 17:02:45 1	1	0	0
 958	2023-09-04 17:03:07 1	1	0	0
 1851	2023-09-04 17:03:30 1	1	0	0
 1851	2023-09-04 17:03:32 1	1	0	0
 1851	2023-09-04 17:03:33 1	1	0	0
 1851	2023-09-04 17:03:35 1	1	0	0
 958	2023-09-04 17:03:41 1	1	0	0
 492	2023-09-04 17:03:48 1	1	0	0
 844	2023-09-04 17:06:59 1	1	0	0
 1190	2023-09-04 17:07:26 1	1	0	0
 2145	2023-09-04 17:11:30 1	1	0	0
 2145	2023-09-04 17:11:39 1	1	0	0
 2383	2023-09-04 17:19:51 1	1	0	0
 2383	2023-09-04 17:25:00 1	1	0	0
 27	2023-09-04 17:44:04 1	1	0	0
 27	2023-09-04 17:44:05 1	1	0	0
 272	2023-09-04 18:24:42 1	1	0	0
 1111	2023-09-04 18:26:30 1	1	0	0
 271	2023-09-04 18:27:10 1	1	0	0
 1111	2023-09-05 07:13:28 1	0	0	0
 27	2023-09-05 07:18:39 1	0	0	0
 27	2023-09-05 07:18:41 1	0	0	0
 447	2023-09-05 07:25:30 1	0	0	0
 358	2023-09-05 07:37:51 1	0	0	0
 2313	2023-09-05 07:40:13 1	0	0	0
 903	2023-09-05 07:42:07 1	0	0	0
 903	2023-09-05 07:42:08 1	0	0	0
 958	2023-09-05 07:44:14 1	0	0	0
 271	2023-09-05 07:44:59 1	0	0	0
 367	2023-09-05 07:45:06 1	0	0	0
 272	2023-09-05 07:45:21 1	0	0	0
 439	2023-09-05 07:45:33 1	0	0	0
 844	2023-09-05 07:45:42 1	0	0	0
 503	2023-09-05 07:45:53 1	0	0	0
 903	2023-09-05 07:46:36 1	0	0	0
 110	2023-09-05 07:47:31 1	0	0	0
 221	2023-09-05 07:49:34 1	0	0	0
 492	2023-09-05 07:50:18 1	0	0	0
 492	2023-09-05 07:50:19 1	0	0	0
 1851	2023-09-05 07:53:24 1	0	0	0
 1851	2023-09-05 07:53:26 1	0	0	0
 1851	2023-09-05 07:53:28 1	0	0	0
 2383	2023-09-05 07:54:41 1	0	0	0
 1190	2023-09-05 07:55:36 1	0	0	0
 47	2023-09-05 07:56:49 1	0	0	0
 77	2023-09-05 07:56:53 1	0	0	0
 2145	2023-09-05 07:59:05 1	0	0	0
 2051	2023-09-05 07:59:38 1	0	0	0
 2051	2023-09-05 07:59:40 1	0	0	0
 488	2023-09-05 08:35:33 1	0	0	0
 47	2023-09-05 12:00:14 1	1	0	0
 2313	2023-09-05 12:01:07 1	1	0	0
 2051	2023-09-05 12:01:13 1	1	0	0
 463	2023-09-05 12:01:55 1	1	0	0
 1190	2023-09-05 12:02:41 1	1	0	0
 844	2023-09-05 12:02:47 1	1	0	0
 27	2023-09-05 12:02:59 1	1	0	0
 27	2023-09-05 12:03:02 1	1	0	0
 2145	2023-09-05 12:03:13 1	1	0	0
 358	2023-09-05 12:04:06 1	1	0	0
 110	2023-09-05 12:04:15 1	1	0	0
 903	2023-09-05 12:04:36 1	1	0	0
 447	2023-09-05 12:05:17 1	1	0	0
 221	2023-09-05 12:05:23 1	1	0	0
 271	2023-09-05 12:06:02 1	1	0	0
 958	2023-09-05 12:06:59 1	1	0	0
 1851	2023-09-05 12:07:14 1	1	0	0
 1851	2023-09-05 12:07:15 1	1	0	0
 503	2023-09-05 12:07:44 1	1	0	0
 2051	2023-09-05 12:07:58 1	0	0	0
 27	2023-09-05 12:08:26 1	0	0	0
 27	2023-09-05 12:08:28 1	0	0	0
 439	2023-09-05 12:08:42 1	1	0	0
 903	2023-09-05 12:09:23 1	0	0	0
 492	2023-09-05 12:09:53 1	1	0	0
 2145	2023-09-05 12:10:18 1	0	0	0
 463	2023-09-05 12:12:47 1	0	0	0
 2313	2023-09-05 12:15:14 1	0	0	0
 2383	2023-09-05 12:15:22 1	1	0	0
 272	2023-09-05 12:16:05 1	1	0	0
 503	2023-09-05 12:22:37 1	0	0	0
 1851	2023-09-05 12:23:01 1	0	0	0
 1851	2023-09-05 12:23:02 1	0	0	0
 272	2023-09-05 12:23:41 1	0	0	0
 1190	2023-09-05 12:23:48 1	0	0	0
 221	2023-09-05 12:27:33 1	0	0	0
 439	2023-09-05 12:27:45 1	0	0	0
 110	2023-09-05 12:27:53 1	0	0	0
 447	2023-09-05 12:29:26 1	0	0	0
 488	2023-09-05 12:33:45 1	1	0	0
 844	2023-09-05 12:34:15 1	0	0	0
 271	2023-09-05 12:34:19 1	0	0	0
 358	2023-09-05 12:34:43 1	0	0	0
 958	2023-09-05 12:37:41 1	0	0	0
 492	2023-09-05 12:37:55 1	0	0	0
 2313	2023-09-05 12:38:00 1	0	0	0
 488	2023-09-05 12:46:06 1	0	0	0
 77	2023-09-05 12:49:30 1	1	0	0
 2383	2023-09-05 12:53:03 1	0	0	0
 47	2023-09-05 12:55:22 1	0	0	0
 77	2023-09-05 13:00:22 1	0	0	0
 47	2023-09-05 17:00:03 1	1	0	0
 358	2023-09-05 17:01:11 1	1	0	0
 358	2023-09-05 17:01:15 1	1	0	0
 110	2023-09-05 17:01:31 1	1	0	0
 503	2023-09-05 17:01:37 1	1	0	0
 439	2023-09-05 17:01:45 1	1	0	0
 447	2023-09-05 17:01:57 1	1	0	0
 221	2023-09-05 17:02:04 1	1	0	0
 488	2023-09-05 17:02:09 1	1	0	0
 903	2023-09-05 17:02:22 1	1	0	0
 2313	2023-09-05 17:02:27 1	1	0	0
 77	2023-09-05 17:02:35 1	1	0	0
 77	2023-09-05 17:03:09 1	1	0	0
 844	2023-09-05 17:03:25 1	1	0	0
 27	2023-09-05 17:04:01 1	1	0	0
 27	2023-09-05 17:04:02 1	1	0	0
 27	2023-09-05 17:04:04 1	1	0	0
 272	2023-09-05 17:04:20 1	1	0	0
 2051	2023-09-05 17:04:29 1	1	0	0
 2051	2023-09-05 17:04:31 1	1	0	0
 271	2023-09-05 17:04:39 1	1	0	0
 1851	2023-09-05 17:05:25 1	1	0	0
 1851	2023-09-05 17:05:27 1	1	0	0
 1851	2023-09-05 17:07:09 1	0	0	0
 1851	2023-09-05 17:07:11 1	0	0	0
 1851	2023-09-05 17:07:13 1	0	0	0
 1190	2023-09-05 17:07:17 1	0	0	0
 1190	2023-09-05 17:07:26 1	1	0	0
 958	2023-09-05 17:07:31 1	1	0	0
 1851	2023-09-05 17:07:39 1	4	0	0
 1851	2023-09-05 17:07:43 1	4	0	0
 1851	2023-09-05 17:07:44 1	4	0	0
 492	2023-09-05 17:08:11 1	1	0	0
 492	2023-09-05 17:08:17 1	1	0	0
 2145	2023-09-05 17:11:21 1	1	0	0
 2145	2023-09-05 17:11:23 1	1	0	0
 1851	2023-09-05 17:12:13 1	4	0	0
 958	2023-09-05 18:52:56 1	1	0	0
 1111	2023-09-05 18:53:02 1	1	0	0
 1851	2023-09-05 19:31:04 1	5	0	0
 1851	2023-09-05 19:31:05 1	5	0	0
 1851	2023-09-05 19:31:07 1	5	0	0
 447	2023-09-06 07:34:10 1	0	0	0
 27	2023-09-06 07:34:19 1	0	0	0
 27	2023-09-06 07:34:21 1	0	0	0
 358	2023-09-06 07:34:37 1	0	0	0
 110	2023-09-06 07:45:14 1	0	0	0
 271	2023-09-06 07:46:35 1	0	0	0
 272	2023-09-06 07:46:44 1	0	0	0
 1851	2023-09-06 07:47:04 1	0	0	0
 1851	2023-09-06 07:47:06 1	0	0	0
 1851	2023-09-06 07:47:07 1	0	0	0
 844	2023-09-06 07:47:12 1	0	0	0
 439	2023-09-06 07:47:20 1	0	0	0
 221	2023-09-06 07:49:02 1	0	0	0
 2313	2023-09-06 07:51:59 1	0	0	0
 1111	2023-09-06 07:52:15 1	0	0	0
 1111	2023-09-06 07:52:39 1	0	0	0
 77	2023-09-06 07:53:51 1	0	0	0
 2383	2023-09-06 07:55:48 1	0	0	0
 492	2023-09-06 07:56:16 1	0	0	0
 47	2023-09-06 07:56:51 1	0	0	0
 2051	2023-09-06 07:59:19 1	0	0	0
 2051	2023-09-06 07:59:21 1	0	0	0
 503	2023-09-06 07:59:53 1	0	0	0
 958	2023-09-06 08:01:33 1	0	0	0
 2145	2023-09-06 08:04:41 1	0	0	0
 903	2023-09-06 08:11:14 1	0	0	0
 1190	2023-09-06 08:19:19 1	0	0	0
 488	2023-09-06 08:26:44 1	0	0	0
 110	2023-09-06 12:01:44 1	1	0	0
 1190	2023-09-06 12:02:02 1	1	0	0
 2145	2023-09-06 12:02:34 1	1	0	0
 463	2023-09-06 12:02:41 1	1	0	0
 221	2023-09-06 12:02:50 1	1	0	0
 439	2023-09-06 12:03:04 1	1	0	0
 447	2023-09-06 12:03:11 1	1	0	0
 503	2023-09-06 12:03:20 1	1	0	0
 503	2023-09-06 12:03:27 1	1	0	0
 77	2023-09-06 12:03:41 1	1	0	0
 272	2023-09-06 12:04:24 1	1	0	0
 2051	2023-09-06 12:07:03 1	1	0	0
 27	2023-09-06 12:07:21 1	1	0	0
 27	2023-09-06 12:07:23 1	1	0	0
 488	2023-09-06 12:09:00 1	1	0	0
 2145	2023-09-06 12:10:46 1	0	0	0
 271	2023-09-06 12:11:40 1	1	0	0
 958	2023-09-06 12:11:44 1	1	0	0
 110	2023-09-06 12:12:02 1	0	0	0
 27	2023-09-06 12:12:43 1	0	0	0
 27	2023-09-06 12:12:45 1	0	0	0
 844	2023-09-06 12:13:15 1	1	0	0
 358	2023-09-06 12:15:38 1	1	0	0
 358	2023-09-06 12:15:43 1	1	0	0
 2313	2023-09-06 12:15:50 1	1	0	0
 903	2023-09-06 12:15:54 1	1	0	0
 1851	2023-09-06 12:16:05 1	1	0	0
 1851	2023-09-06 12:16:06 1	1	0	0
 463	2023-09-06 12:18:29 1	0	0	0
 1190	2023-09-06 12:18:36 1	0	0	0
 903	2023-09-06 12:19:41 1	0	0	0
 492	2023-09-06 12:19:52 1	1	0	0
 358	2023-09-06 12:20:08 1	0	0	0
 2313	2023-09-06 12:20:20 1	0	0	0
 2383	2023-09-06 12:21:07 1	1	0	0
 2051	2023-09-06 12:21:45 1	0	0	0
 439	2023-09-06 12:22:19 1	0	0	0
 221	2023-09-06 12:22:26 1	0	0	0
 1111	2023-09-06 12:22:54 1	0	0	0
 488	2023-09-06 12:22:58 1	0	0	0
 1111	2023-09-06 12:23:14 1	1	0	0
 272	2023-09-06 12:26:19 1	0	0	0
 77	2023-09-06 12:28:41 1	0	0	0
 47	2023-09-06 12:30:21 1	1	0	0
 1111	2023-09-06 12:31:38 1	0	0	0
 958	2023-09-06 12:31:43 1	0	0	0
 503	2023-09-06 12:31:47 1	0	0	0
 503	2023-09-06 12:32:04 1	0	0	0
 271	2023-09-06 12:32:20 1	0	0	0
 1851	2023-09-06 12:32:49 1	0	0	0
 1851	2023-09-06 12:32:50 1	0	0	0
 2383	2023-09-06 12:34:30 1	0	0	0
 447	2023-09-06 12:36:03 1	0	0	0
 1851	2023-09-06 12:40:17 1	0	0	0
 463	2023-09-06 12:43:02 1	0	0	0
 47	2023-09-06 12:45:39 1	0	0	0
 47	2023-09-06 17:00:19 1	1	0	0
 77	2023-09-06 17:01:56 1	1	0	0
 447	2023-09-06 17:02:03 1	1	0	0
 488	2023-09-06 17:02:09 1	1	0	0
 2051	2023-09-06 17:02:16 1	1	0	0
 2051	2023-09-06 17:02:17 1	1	0	0
 77	2023-09-06 17:02:21 1	1	0	0
 110	2023-09-06 17:02:28 1	1	0	0
 503	2023-09-06 17:02:32 1	1	0	0
 439	2023-09-06 17:02:40 1	1	0	0
 221	2023-09-06 17:02:55 1	1	0	0
 492	2023-09-06 17:02:59 1	1	0	0
 2313	2023-09-06 17:03:25 1	0	0	0
 1851	2023-09-06 17:03:45 1	1	0	0
 1851	2023-09-06 17:03:47 1	1	0	0
 1851	2023-09-06 17:03:48 1	1	0	0
 358	2023-09-06 17:03:53 1	1	0	0
 844	2023-09-06 17:08:32 1	1	0	0
 492	2023-09-06 17:09:20 1	4	0	0
 2051	2023-09-06 17:09:55 1	4	0	0
 2051	2023-09-06 17:09:57 1	4	0	0
 1851	2023-09-06 17:10:02 1	4	0	0
 1851	2023-09-06 17:10:03 1	4	0	0
 1851	2023-09-06 17:10:11 1	4	0	0
 1190	2023-09-06 17:10:44 1	1	0	0
 27	2023-09-06 17:11:05 1	1	0	0
 27	2023-09-06 17:11:07 1	1	0	0
 2145	2023-09-06 17:13:16 1	1	0	0
 2145	2023-09-06 17:13:20 1	1	0	0
 903	2023-09-06 17:15:40 1	1	0	0
 2383	2023-09-06 17:16:52 1	1	0	0
 2383	2023-09-06 17:25:13 1	1	0	0
 463	2023-09-06 19:06:20 1	1	0	0
 958	2023-09-06 19:08:17 1	1	0	0
 367	2023-09-06 19:09:23 1	1	0	0
 272	2023-09-06 19:09:31 1	1	0	0
 271	2023-09-06 19:09:58 1	1	0	0
 1111	2023-09-06 19:11:02 1	1	0	0
 958	2023-09-06 19:11:09 1	1	0	0
 1851	2023-09-06 20:00:15 1	5	0	0
 1851	2023-09-06 20:00:17 1	5	0	0
 1851	2023-09-06 20:00:18 1	5	0	0
 2051	2023-09-06 20:00:25 1	5	0	0
 2051	2023-09-06 20:00:27 1	5	0	0
 492	2023-09-06 20:00:31 1	5	0	0
 492	2023-09-06 20:00:33 1	5	0	0
 1851	2023-09-06 20:00:45 1	5	0	0
 447	2023-09-07 07:35:05 1	0	0	0
 958	2023-09-07 07:35:12 1	0	0	0
 27	2023-09-07 07:35:23 1	0	0	0
 27	2023-09-07 07:35:25 1	0	0	0
 958	2023-09-07 07:35:58 1	0	0	0
 447	2023-09-07 07:36:27 1	0	0	0
 1111	2023-09-07 07:37:18 1	0	0	0
 110	2023-09-07 07:38:57 1	0	0	0
 358	2023-09-07 07:39:03 1	0	0	0
 271	2023-09-07 07:47:44 1	0	0	0
 367	2023-09-07 07:47:50 1	0	0	0
 272	2023-09-07 07:48:04 1	0	0	0
 844	2023-09-07 07:48:11 1	0	0	0
 439	2023-09-07 07:48:20 1	0	0	0
 1851	2023-09-07 07:48:24 1	0	0	0
 1851	2023-09-07 07:48:26 1	0	0	0
 221	2023-09-07 07:48:32 1	0	0	0
 503	2023-09-07 07:50:06 1	0	0	0
 488	2023-09-07 07:51:37 1	0	0	0
 2383	2023-09-07 07:52:05 1	0	0	0
 47	2023-09-07 07:52:25 1	0	0	0
 2145	2023-09-07 07:54:07 1	0	0	0
 2313	2023-09-07 07:54:34 1	0	0	0
 492	2023-09-07 07:56:09 1	0	0	0
 492	2023-09-07 07:56:10 1	0	0	0
 1190	2023-09-07 07:57:15 1	0	0	0
 2051	2023-09-07 07:59:20 1	0	0	0
 2051	2023-09-07 07:59:22 1	0	0	0
 47	2023-09-07 12:00:02 1	1	0	0
 2383	2023-09-07 12:01:02 1	1	0	0
 27	2023-09-07 12:01:13 1	1	0	0
 27	2023-09-07 12:01:15 1	1	0	0
 958	2023-09-07 12:01:20 1	1	0	0
 488	2023-09-07 12:01:48 1	1	0	0
 2145	2023-09-07 12:02:03 1	1	0	0
 2051	2023-09-07 12:02:08 1	1	0	0
 1190	2023-09-07 12:02:15 1	1	0	0
 110	2023-09-07 12:02:23 1	1	0	0
 1851	2023-09-07 12:03:28 1	1	0	0
 1851	2023-09-07 12:03:30 1	1	0	0
 221	2023-09-07 12:03:35 1	1	0	0
 492	2023-09-07 12:03:46 1	1	0	0
 358	2023-09-07 12:03:51 1	1	0	0
 358	2023-09-07 12:03:53 1	1	0	0
 2313	2023-09-07 12:04:36 1	1	0	0
 272	2023-09-07 12:04:43 1	1	0	0
 439	2023-09-07 12:06:02 1	1	0	0
 844	2023-09-07 12:06:15 1	1	0	0
 2145	2023-09-07 12:10:26 1	0	0	0
 447	2023-09-07 12:12:43 1	1	0	0
 1111	2023-09-07 12:15:58 1	1	0	0
 367	2023-09-07 12:16:48 1	1	0	0
 503	2023-09-07 12:17:10 1	1	0	0
 1851	2023-09-07 12:19:02 1	0	0	0
 1851	2023-09-07 12:19:03 1	0	0	0
 367	2023-09-07 12:20:38 1	0	0	0
 1190	2023-09-07 12:21:15 1	0	0	0
 110	2023-09-07 12:21:27 1	0	0	0
 27	2023-09-07 12:21:34 1	0	0	0
 27	2023-09-07 12:21:35 1	0	0	0
 27	2023-09-07 12:21:37 1	0	0	0
 488	2023-09-07 12:21:46 1	0	0	0
 2051	2023-09-07 12:22:02 1	0	0	0
 358	2023-09-07 12:22:07 1	0	0	0
 358	2023-09-07 12:22:08 1	0	0	0
 2313	2023-09-07 12:23:07 1	0	0	0
 439	2023-09-07 12:24:34 1	0	0	0
 271	2023-09-07 12:25:03 1	1	0	0
 844	2023-09-07 12:26:38 1	0	0	0
 447	2023-09-07 12:28:18 1	0	0	0
 503	2023-09-07 12:39:15 1	0	0	0
 2383	2023-09-07 12:42:47 1	0	0	0
 492	2023-09-07 12:44:05 1	0	0	0
 958	2023-09-07 12:44:30 1	0	0	0
 272	2023-09-07 12:44:45 1	0	0	0
 1111	2023-09-07 12:47:25 1	0	0	0
 47	2023-09-07 12:49:11 1	0	0	0
 47	2023-09-07 17:00:02 1	1	0	0
 2051	2023-09-07 17:02:01 1	1	0	0
 2051	2023-09-07 17:02:03 1	1	0	0
 110	2023-09-07 17:02:07 1	1	0	0
 447	2023-09-07 17:02:14 1	1	0	0
 503	2023-09-07 17:02:23 1	1	0	0
 439	2023-09-07 17:02:30 1	1	0	0
 439	2023-09-07 17:02:31 1	1	0	0
 358	2023-09-07 17:03:00 1	1	0	0
 358	2023-09-07 17:03:04 1	1	0	0
 958	2023-09-07 17:03:28 1	1	0	0
 1851	2023-09-07 17:03:36 1	1	0	0
 1851	2023-09-07 17:03:38 1	1	0	0
 1851	2023-09-07 17:03:41 1	1	0	0
 492	2023-09-07 17:03:47 1	1	0	0
 2313	2023-09-07 17:04:33 1	1	0	0
 844	2023-09-07 17:04:48 1	1	0	0
 2145	2023-09-07 17:06:10 1	1	0	0
 2145	2023-09-07 17:06:11 1	1	0	0
 2051	2023-09-07 17:07:09 1	4	0	0
 2051	2023-09-07 17:07:11 1	4	0	0
 488	2023-09-07 17:09:00 1	1	0	0
 1851	2023-09-07 17:10:03 1	4	0	0
 1851	2023-09-07 17:10:04 1	4	0	0
 1851	2023-09-07 17:10:06 1	4	0	0
 958	2023-09-07 17:10:13 1	4	0	0
 27	2023-09-07 17:10:27 1	1	0	0
 27	2023-09-07 17:10:29 1	1	0	0
 1190	2023-09-07 17:14:44 1	0	0	0
 2383	2023-09-07 17:25:24 1	1	0	0
 272	2023-09-07 17:54:41 1	1	0	0
 367	2023-09-07 17:55:09 1	1	0	0
 272	2023-09-07 18:28:04 1	1	0	0
 271	2023-09-07 18:34:45 1	1	0	0
 958	2023-09-07 20:04:31 1	5	0	0
 2051	2023-09-07 20:04:48 1	5	0	0
 2051	2023-09-07 20:04:50 1	5	0	0
 2051	2023-09-07 20:08:18 1	5	0	0
 2051	2023-09-07 20:08:19 1	5	0	0
 1111	2023-09-07 20:08:27 1	1	0	0
