  2357	2023-07-31 06:32:00	46	1	1	0
  2357	2023-07-31 06:32:02	46	1	1	0
   185	2023-07-31 06:42:37	46	0	1	0
   185	2023-07-31 06:42:38	46	0	1	0
  2680	2023-07-31 06:52:02	46	0	1	0
  2680	2023-07-31 06:52:03	46	0	1	0
  1014	2023-07-31 07:07:55	46	0	1	0
  2887	2023-07-31 07:14:55	46	0	1	0
   200	2023-07-31 07:17:26	46	0	1	0
  1888	2023-07-31 07:17:59	46	0	1	0
  2885	2023-07-31 07:19:19	46	0	1	0
  2885	2023-07-31 07:19:22	46	0	1	0
  1069	2023-07-31 07:22:26	46	0	1	0
  1069	2023-07-31 07:22:28	46	0	1	0
  1069	2023-07-31 07:22:29	46	0	1	0
  2787	2023-07-31 07:26:40	46	0	1	0
  2787	2023-07-31 07:26:42	46	0	1	0
   629	2023-07-31 07:29:09	46	0	1	0
   629	2023-07-31 07:29:10	46	0	1	0
   943	2023-07-31 07:31:04	46	0	1	0
   943	2023-07-31 07:31:05	46	0	1	0
  2390	2023-07-31 07:36:00	46	0	1	0
   452	2023-07-31 07:38:02	46	0	1	0
   452	2023-07-31 07:38:04	46	0	1	0
   452	2023-07-31 07:38:05	46	0	1	0
   253	2023-07-31 07:41:45	46	0	1	0
   253	2023-07-31 07:41:46	46	0	1	0
  2886	2023-07-31 07:41:58	46	0	1	0
  2886	2023-07-31 07:42:00	46	0	1	0
   402	2023-07-31 07:43:29	46	0	1	0
   402	2023-07-31 07:43:30	46	0	1	0
  2550	2023-07-31 07:46:30	46	0	1	0
  2550	2023-07-31 07:46:32	46	0	1	0
   139	2023-07-31 07:51:18	46	0	1	0
   139	2023-07-31 07:51:19	46	0	1	0
   208	2023-07-31 07:52:16	46	0	1	0
  2881	2023-07-31 07:52:41	46	0	1	0
  2881	2023-07-31 07:52:43	46	0	1	0
   483	2023-07-31 07:53:14	46	0	1	0
   721	2023-07-31 07:55:44	46	0	1	0
   721	2023-07-31 07:55:46	46	0	1	0
   201	2023-07-31 07:55:51	46	0	1	0
   201	2023-07-31 07:55:53	46	0	1	0
   219	2023-07-31 07:56:19	46	0	1	0
   219	2023-07-31 07:56:20	46	0	1	0
   619	2023-07-31 07:56:22	46	0	1	0
   619	2023-07-31 07:56:23	46	0	1	0
   937	2023-07-31 07:56:41	46	0	1	0
   307	2023-07-31 07:56:51	46	0	1	0
   307	2023-07-31 07:56:53	46	0	1	0
   630	2023-07-31 07:57:46	46	0	1	0
   630	2023-07-31 07:57:50	46	0	1	0
   216	2023-07-31 07:58:20	46	0	1	0
   216	2023-07-31 07:58:22	46	0	1	0
  2033	2023-07-31 08:27:57	46	0	1	0
  2033	2023-07-31 08:27:58	46	0	1	0
  2390	2023-07-31 12:00:06	46	1	1	0
   629	2023-07-31 12:00:56	46	1	1	0
   219	2023-07-31 12:01:02	46	1	1	0
   201	2023-07-31 12:01:08	46	1	1	0
   629	2023-07-31 12:01:26	46	0	1	0
   307	2023-07-31 12:01:38	46	1	1	0
   253	2023-07-31 12:02:13	46	1	1	0
   253	2023-07-31 12:02:15	46	1	1	0
   721	2023-07-31 12:03:07	46	1	1	0
  2787	2023-07-31 12:03:12	46	1	1	0
   139	2023-07-31 12:03:18	46	1	1	0
   139	2023-07-31 12:03:19	46	1	1	0
   201	2023-07-31 12:03:27	46	0	1	0
   201	2023-07-31 12:03:35	46	0	1	0
   937	2023-07-31 12:03:42	46	1	1	0
   219	2023-07-31 12:04:04	46	0	1	0
   208	2023-07-31 12:05:07	46	1	1	0
   619	2023-07-31 12:05:13	46	1	1	0
   307	2023-07-31 12:05:31	46	0	1	0
   721	2023-07-31 12:05:39	46	0	1	0
  2787	2023-07-31 12:05:46	46	0	1	0
   253	2023-07-31 12:05:57	46	0	1	0
   253	2023-07-31 12:05:58	46	0	1	0
   721	2023-07-31 12:06:24	46	0	1	0
   216	2023-07-31 12:06:32	46	1	1	0
   216	2023-07-31 12:06:33	46	1	1	0
  2787	2023-07-31 12:06:46	46	0	1	0
   937	2023-07-31 12:06:50	46	0	1	0
   253	2023-07-31 12:06:56	46	0	1	0
  2390	2023-07-31 12:07:02	46	0	1	0
   139	2023-07-31 12:07:24	46	0	1	0
   139	2023-07-31 12:07:25	46	0	1	0
   402	2023-07-31 12:08:40	46	1	1	0
   630	2023-07-31 12:09:25	46	1	1	0
   630	2023-07-31 12:09:27	46	1	1	0
   402	2023-07-31 12:10:13	46	0	1	0
   402	2023-07-31 12:10:15	46	0	1	0
   630	2023-07-31 12:10:21	46	0	1	0
   630	2023-07-31 12:10:23	46	0	1	0
  1796	2023-07-31 12:10:47	46	1	1	0
   427	2023-07-31 12:14:19	46	1	1	0
   427	2023-07-31 12:14:20	46	1	1	0
   216	2023-07-31 12:15:58	46	0	1	0
   216	2023-07-31 12:16:00	46	0	1	0
  2550	2023-07-31 12:17:13	46	1	1	0
  2550	2023-07-31 12:17:15	46	1	1	0
   452	2023-07-31 12:20:26	46	1	1	0
  1796	2023-07-31 12:21:03	46	0	1	0
  2881	2023-07-31 12:21:16	46	1	1	0
  2887	2023-07-31 12:23:05	46	1	1	0
  2886	2023-07-31 12:23:10	46	1	1	0
  2886	2023-07-31 12:23:12	46	1	1	0
  2680	2023-07-31 12:23:16	46	1	1	0
  2680	2023-07-31 12:23:21	46	1	1	0
   366	2023-07-31 12:23:25	46	1	1	0
  1069	2023-07-31 12:23:29	46	1	1	0
   208	2023-07-31 12:23:39	46	1	1	0
   208	2023-07-31 12:23:41	46	1	1	0
   483	2023-07-31 12:23:51	46	1	1	0
  2680	2023-07-31 12:25:59	46	0	1	0
  2680	2023-07-31 12:26:01	46	0	1	0
  2357	2023-07-31 12:26:56	46	1	1	0
  2357	2023-07-31 12:26:58	46	1	1	0
  2886	2023-07-31 12:27:20	46	0	1	0
  2886	2023-07-31 12:27:27	46	0	1	0
   366	2023-07-31 12:27:33	46	0	1	0
   943	2023-07-31 12:27:58	46	1	1	0
   943	2023-07-31 12:28:19	46	0	1	0
  2881	2023-07-31 12:30:58	46	0	1	0
  2887	2023-07-31 12:31:11	46	0	1	0
   452	2023-07-31 12:31:31	46	0	1	0
   427	2023-07-31 12:32:19	46	0	1	0
   427	2023-07-31 12:32:20	46	0	1	0
   619	2023-07-31 12:32:40	46	0	1	0
   536	2023-07-31 12:32:47	46	1	1	0
  1069	2023-07-31 12:33:45	46	0	1	0
   483	2023-07-31 12:33:54	46	0	1	0
